rep,scenario,method,component,interval_type,true,estimate,lower,upper,se,rhat,ess_bulk,divergences,max_treedepth_hits,shift_rmse,speed_rmse,phi_estimate,beta_time_estimate,error
59,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.346534661299698,-0.69645426869841,0.00338494609901402,0.178530411938118,,,,,,,,,
59,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.503578543871602,-0.612370541246078,-0.394786546497125,0.0555061211094267,,,,,,,,,
59,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.348483544987416,-0.698256963741728,0.00128987376689649,0.178455825895057,,,,,,,,,
60,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.662573390721387,-0.90896265587992,-0.416184125562854,0.125708808754353,,,,,,,,,
60,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.547126975630901,-0.628640279809553,-0.465613671452249,0.0415884204993122,,,,,,,,,
60,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.655780181423677,-0.902365162880073,-0.409195199967281,0.125808664008365,,,,,,,,,
61,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.617440430439981,-0.881777311855519,-0.353103549024443,0.134865755824254,,,,,,,,,
61,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.653634079551662,-0.751009685806284,-0.556258473297041,0.0496814317625619,,,,,,,,,
61,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.616073049300234,-0.880400165556121,-0.351745933044346,0.134860773599943,,,,,,,,,
62,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.764136381479477,-1.00383975474258,-0.524433008216378,0.122297639419949,,,,,,,,,
62,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.573808536861191,-0.664129846073476,-0.483487227648905,0.046082300618513,,,,,,,,,
62,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.763144097426516,-1.00297069767366,-0.52331749717937,0.122360510330177,,,,,,,,,
63,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.37804122630138,-0.624129435771757,-0.131953016831004,0.125555208913457,,,,,,,,,
63,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.491352689784899,-0.586925174412608,-0.39578020515719,0.0487614717488311,,,,,,,,,
63,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.375194064653914,-0.621394268381091,-0.128993860926737,0.125612348840396,,,,,,,,,
64,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.631852328234987,-0.855859853595125,-0.407844802874849,0.114289553755172,,,,,,,,,
64,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.389485513870234,-0.495512432392202,-0.283458595348266,0.0540953665928407,,,,,,,,,
64,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.631914934952886,-0.856057106820344,-0.407772763085428,0.114358250952785,,,,,,,,,
65,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.759794406677897,-1.04562024110826,-0.473968572247533,0.14582950736243,,,,,,,,,
65,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.650766064190782,-0.72817259050558,-0.573359537875983,0.0394931256708156,,,,,,,,,
65,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.761538525333959,-1.04715257587991,-0.475924474788004,0.145721454360181,,,,,,,,,
66,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.65461470978405,-0.93987597622692,-0.36935344334118,0.145541462470852,,,,,,,,,
66,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.930937453998594,-1.0508684348759,-0.811006473121284,0.0611892759578115,,,,,,,,,
66,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.653332054755748,-0.938589244586263,-0.368074864925233,0.14553938256659,,,,,,,,,
67,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.577574017154901,-0.959841932281918,-0.195306102027884,0.195034650575009,,,,,,,,,
67,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.843047487413016,-0.965477574168491,-0.72061740065754,0.0624643299772834,,,,,,,,,
67,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.568446984412547,-0.951377770025873,-0.185516198799221,0.195372849802718,,,,,,,,,
68,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.73426682258364,-1.06775335196479,-0.400780293202495,0.170146188459768,,,,,,,,,
68,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.717195949139242,-0.790221098913623,-0.644170799364862,0.0372577294767248,,,,,,,,,
68,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.732101018029929,-1.06597890972077,-0.398223126339084,0.170345863107574,,,,,,,,,
69,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.581241235820471,-0.819303441685817,-0.343179029955126,0.121460309114972,,,,,,,,,
69,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.440286439985237,-0.540572007755143,-0.340000872215332,0.0511661060050539,,,,,,,,,
69,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.578946376656649,-0.817204095852492,-0.340688657460805,0.121560060814206,,,,,,,,,
70,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.588980626627577,-0.900785627509245,-0.277175625745909,0.1590841841233,,,,,,,,,
70,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.244083982444331,-0.347006831864097,-0.141161133024565,0.0525116578672275,,,,,,,,,
70,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.586699501483095,-0.898397752100187,-0.275001250866002,0.159029719702598,,,,,,,,,
71,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.615610597036648,-0.903527689356125,-0.327693504717172,0.146896475673202,,,,,,,,,
71,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.721175737150428,-0.794493531592392,-0.647857942708464,0.0374070379805939,,,,,,,,,
71,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.615115809323947,-0.903015594046859,-0.327216024601035,0.146887645266792,,,,,,,,,
72,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.41679185500502,-0.754153390267613,-0.079430319742426,0.172123232276833,,,,,,,,,
72,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.464988246462792,-0.574887148000857,-0.355089344924727,0.056070868131666,,,,,,,,,
72,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.41827386999382,-0.755821878036059,-0.0807258619515798,0.172218371450122,,,,,,,,,
73,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.881200563893682,-1.2039877025592,-0.558413425228167,0.164687315645671,,,,,,,,,
73,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.315147737900826,-0.418911982158732,-0.211383493642921,0.0529409409479111,,,,,,,,,
73,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.878082220707487,-1.20104294259166,-0.55512149882331,0.164775878512335,,,,,,,,,
74,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.409934875010614,-1.00313771413877,0.18326796411754,0.302654509759263,,,,,,,,,
74,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.509713166395072,-0.604450911418022,-0.414975421372123,0.0483355841953825,,,,,,,,,
74,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.409730520726396,-1.00306700418986,0.183605962737063,0.302722695644622,,,,,,,,,
75,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.409487605181679,-0.71781956156527,-0.101155648798087,0.15731222264469,,,,,,,,,
75,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.757539171441125,-0.861430406417384,-0.653647936464866,0.0530057321307443,,,,,,,,,
75,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.409971425009005,-0.718308801974964,-0.101634048043046,0.157314988247938,,,,,,,,,
76,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.640163630139591,-0.907119592586264,-0.373207667692917,0.136202021656466,,,,,,,,,
76,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.33607779170106,-0.409338685134876,-0.262816898267244,0.0373780068539877,,,,,,,,,
76,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.640433817600652,-0.907367229988157,-0.373500405213147,0.136190516524237,,,,,,,,,
77,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.816381586624493,-1.15026049249571,-0.482502680753278,0.170346380546538,,,,,,,,,
77,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.491970348995197,-0.607815968532074,-0.37612472945832,0.0591049079269781,,,,,,,,,
77,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.816672769431773,-1.15044928002433,-0.482896258839213,0.170294138057428,,,,,,,,,
78,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.12951465158163,-0.630692345439813,0.371663042276552,0.255702905029685,,,,,,,,,
78,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.635667976162602,-0.751661325176588,-0.519674627148616,0.0591802801091765,,,,,,,,,
78,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.134741884894232,-0.635911594856736,0.366427825068273,0.255698831613523,,,,,,,,,
79,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.824894495019221,-1.20792916138289,-0.441859828655549,0.195425850185547,,,,,,,,,
79,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.361082457967936,-0.434928990669631,-0.287235925266241,0.0376768023988239,,,,,,,,,
79,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.821326364906728,-1.20489855870217,-0.43775417111129,0.195700098875224,,,,,,,,,
80,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.544670826993086,-0.808892238628571,-0.280449415357602,0.134806842671166,,,,,,,,,
80,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.40742504941218,-0.506498317235613,-0.308351781588747,0.0505475856242005,,,,,,,,,
80,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.54328459803783,-0.807520396339187,-0.279048799736472,0.134814182806815,,,,,,,,,
81,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.569413317261015,-0.974231165166147,-0.164595469355882,0.206539718318945,,,,,,,,,
81,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.819477000847437,-0.935383095813749,-0.703570905881124,0.0591357627379147,,,,,,,,,
81,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.564707108272449,-0.969622519674181,-0.159791696870717,0.206589495613129,,,,,,,,,
82,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.477004192845128,-0.969249946017581,0.0152415603273257,0.251145792434925,,,,,,,,,
82,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.52185531740546,-0.641568546732183,-0.402142088078737,0.0610781782279199,,,,,,,,,
82,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.476184811974745,-0.968474314057304,0.0161046901078141,0.251168113307428,,,,,,,,,
83,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.247835463208452,-0.616342924306254,0.120671997889351,0.188014010764185,,,,,,,,,
83,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.0873567052115967,-0.206770060980605,0.0320566505574116,0.0609251815148002,,,,,,,,,
83,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.248689306445537,-0.617146520706748,0.119767907815673,0.187988374623067,,,,,,,,,
84,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.687593685943674,-0.9422163279636,-0.432971043923747,0.129909511234656,,,,,,,,,
84,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.904439466010058,-1.00178936154051,-0.807089570479602,0.0496683140461508,,,,,,,,,
84,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.689142075263651,-0.943771566517501,-0.434512584009802,0.12991300574176,,,,,,,,,
85,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.702228613531148,-0.957717885024805,-0.44673934203749,0.130351669129417,,,,,,,,,
85,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.484396164532816,-0.555862342934499,-0.412929986131133,0.0364623359192259,,,,,,,,,
85,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.698908195643683,-0.954794338291302,-0.443022052996064,0.130554154412051,,,,,,,,,
86,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.694693946797805,-0.96194233308055,-0.42744556051506,0.136351217491196,,,,,,,,,
86,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.440152321075857,-0.545724031666735,-0.334580610484979,0.0538631176484072,,,,,,,,,
86,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.691730495057922,-0.959208931078243,-0.424252059037601,0.136468589806286,,,,,,,,,
87,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.817769549202959,-1.08446606742024,-0.551073030985683,0.136069652151671,,,,,,,,,
87,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.529186610131029,-0.636515836674641,-0.421857383587417,0.0547598094610267,,,,,,,,,
87,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.818977720234142,-1.08567295673806,-0.552282483730228,0.136068998216283,,,,,,,,,
88,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.362596275303339,-0.621727905960803,-0.103464644645876,0.132210015641563,,,,,,,,,
88,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.570162822266965,-0.646406508607654,-0.493919135926277,0.038899839969739,,,,,,,,,
88,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.361266850070309,-0.620678648687587,-0.101855051453031,0.132352958478203,,,,,,,,,
89,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.224272870297577,-0.710970748521462,0.262425007926309,0.248315243991779,,,,,,,,,
89,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.387288037429876,-0.502060164442782,-0.272515910416971,0.0585572076596457,,,,,,,,,
89,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.232087593957429,-0.718150734905409,0.253975546990551,0.247991398442847,,,,,,,,,
90,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.709237262915903,-0.948447553076733,-0.470026972755073,0.122046066408587,,,,,,,,,
90,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.50047881130988,-0.582079142900789,-0.41887847971897,0.04163282224026,,,,,,,,,
90,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.702741458711921,-0.94217517710619,-0.463307740317652,0.122160060405239,,,,,,,,,
91,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-1.27921688969453,-1.71558797060009,-0.842845808788976,0.222638306584468,,,,,,,,,
91,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.912755840219107,-1.03440848614771,-0.791103194290499,0.0620676764941876,,,,,,,,,
91,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-1.27223965375568,-1.70903966242865,-0.83543964508272,0.222857147282124,,,,,,,,,
92,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.441665941022459,-0.738918187156617,-0.144413694888301,0.151659309252122,,,,,,,,,
92,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.512756600443608,-0.6230458711032,-0.402467329784016,0.0562700360508121,,,,,,,,,
92,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.436736911424512,-0.734224356664654,-0.13924946618437,0.151779308795991,,,,,,,,,
93,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.500524664067359,-0.757904756807075,-0.243144571327643,0.131316373846794,,,,,,,,,
93,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.728736163092636,-0.832861080930015,-0.624611245255258,0.0531249580802952,,,,,,,,,
93,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.499276707609918,-0.756679455999805,-0.241873959220032,0.131327932851983,,,,,,,,,
94,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.536658950107263,-0.830524988950549,-0.242792911263977,0.149931652471064,,,,,,,,,
94,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.364895770461937,-0.480122183976163,-0.249669356947711,0.05878898648685,,,,,,,,,
94,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.533165128045473,-0.82711914909095,-0.239211106999997,0.149976541349733,,,,,,,,,
95,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.635031355165039,-0.897830728334577,-0.3722319819955,0.134081312841601,,,,,,,,,
95,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.220175175099281,-0.327619925630235,-0.112730424568326,0.0548187502708954,,,,,,,,,
95,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.632722736161253,-0.89589188905528,-0.369553583267227,0.13426997596634,,,,,,,,,
96,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.734066750777128,-1.068238205551,-0.399895296003254,0.170495640190752,,,,,,,,,
96,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.557394293716693,-0.650793974749526,-0.46399461268386,0.0476528984861393,,,,,,,,,
96,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.734953225508564,-1.06940185539762,-0.400504595619508,0.170637056065845,,,,,,,,,
97,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.542478367829647,-0.781520701987617,-0.303436033671676,0.121960374570393,,,,,,,,,
97,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.721306543725944,-0.833458585003724,-0.609154502448165,0.0572204292233569,,,,,,,,,
97,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.539442293854022,-0.778617544788446,-0.300267042919599,0.122028189252257,,,,,,,,,
98,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.423699058826283,-0.895881845281338,0.0484837276287709,0.240909584926048,,,,,,,,,
98,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.520435053742603,-0.60011839792026,-0.440751709564947,0.0406547674375798,,,,,,,,,
98,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.422790531384609,-0.895206449039108,0.0496253862698912,0.241028529415561,,,,,,,,,
99,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.682936171975797,-0.957469865308112,-0.408402478643481,0.140068210883835,,,,,,,,,
99,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.569383200979613,-0.679778448281351,-0.458987953677875,0.0563241057661928,,,,,,,,,
99,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.680387897602851,-0.955383825693501,-0.405391969512202,0.140304044944209,,,,,,,,,
100,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.773380865194596,-1.133869717072,-0.412892013317196,0.183922883610918,,,,,,,,,
100,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.424699527419743,-0.538838004369457,-0.310561050470029,0.0582339168110786,,,,,,,,,
100,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.775251399078138,-1.13571561233871,-0.414787185817564,0.183910312888048,,,,,,,,,
101,aligned,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.334228089956195,-0.71469182574233,0.0462356458299399,0.194114150911293,,,,,,,,,
101,aligned,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.416877502612596,-0.514011745759559,-0.319743259465634,0.0495582873198789,,,,,,,,,
101,aligned,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.335741406109216,-0.716470415423367,0.0449876032049342,0.194249494548036,,,,,,,,,
