rep,scenario,method,component,interval_type,true,estimate,lower,upper,se,rhat,ess_bulk,divergences,max_treedepth_hits,shift_rmse,speed_rmse,phi_estimate,beta_time_estimate,error,modulation_amplitude,sigma_series_estimate,schedule,covered,interval_width
271,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.543480098971912,-0.837499595649335,-0.249460602294489,0.150009947284399,,,,,,,,,,,,,TRUE,0.588038993354845
271,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.868702145182998,-0.974773050098132,-0.762631240267863,0.0541178086301707,,,,,,,,,,,,,FALSE,0.212141809830269
271,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.588636032796706,-0.874558514483401,-0.302713551110011,0.145878817187089,,,,,,,,,,,,,TRUE,0.571844963373389
272,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.619118544943788,-0.904692220106786,-0.33354486978079,0.145700854674999,,,,,,,,,,,,,TRUE,0.571147350325996
272,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.728757164319305,-0.839889903394727,-0.617624425243883,0.0567003770792971,,,,,,,,,,,,,FALSE,0.222265478150845
272,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.666493738324664,-0.947245515070266,-0.385741961579063,0.143240702421225,,,,,,,,,,,,,TRUE,0.561503553491203
273,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.329705347896386,-0.876201884348503,0.216791188555731,0.278824763495978,,,,,,,,,,,,,TRUE,1.09299307290423
273,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.379577618850632,-0.484003138831648,-0.275152098869617,0.0532783265209262,,,,,,,,,,,,,FALSE,0.208851039962031
273,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.330353300428455,-0.880053278739793,0.219346677882883,0.280459172607825,,,,,,,,,,,,,TRUE,1.09939995662268
274,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.852546617878009,-1.10744926848829,-0.597643967267732,0.130052372760346,,,,,,,,,,,,,TRUE,0.509805301220555
274,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.574939936572175,-0.676525926547693,-0.473353946596657,0.0518295867222029,,,,,,,,,,,,,TRUE,0.203171979951035
274,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.894162331844123,-1.14433337420502,-0.643991289483221,0.127638286918828,,,,,,,,,,,,,FALSE,0.500342084721804
275,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.62739129098725,-0.942145554104223,-0.312637027870276,0.160588909753558,,,,,,,,,,,,,TRUE,0.629508526233947
275,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.354292099636292,-0.476993923891631,-0.231590275380954,0.0626029715588462,,,,,,,,,,,,,FALSE,0.245403648510677
275,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.649510982331751,-0.957877897706458,-0.341144066957043,0.157330058864647,,,,,,,,,,,,,TRUE,0.616733830749415
276,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.568482719731437,-0.761279247859924,-0.37568619160295,0.0983655755757586,,,,,,,,,,,,,TRUE,0.385593056256974
276,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.646104252194263,-0.717928711882919,-0.574279792505607,0.0366451324942121,,,,,,,,,,,,,TRUE,0.143648919377312
276,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.588648519661719,-0.778771261908625,-0.398525777414813,0.0970013991055642,,,,,,,,,,,,,TRUE,0.380245484493812
277,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.59869967050001,-0.845754249198662,-0.351645091801358,0.126048254438088,,,,,,,,,,,,,TRUE,0.494109157397304
277,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.744459793255235,-0.83577484346911,-0.653144743041359,0.04658931133361,,,,,,,,,,,,,FALSE,0.182630100427751
277,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.648785352774396,-0.891815774028067,-0.405754931520726,0.123995112884526,,,,,,,,,,,,,TRUE,0.48606084250734
278,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.669693026670024,-1.02165739920134,-0.317728654138708,0.179573659454753,,,,,,,,,,,,,TRUE,0.703928745062631
278,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.596120458377282,-0.706958797482804,-0.485282119271761,0.0565501730130213,,,,,,,,,,,,,TRUE,0.221676678211043
278,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.696390409011577,-1.04445481327958,-0.348326004743574,0.177583879728573,,,,,,,,,,,,,TRUE,0.696128808536007
279,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.610053927833456,-0.990834888316767,-0.229272967350145,0.194276000246587,,,,,,,,,,,,,TRUE,0.761561920966623
279,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.693768135215627,-0.781588498851709,-0.605947771579546,0.0448063079775925,,,,,,,,,,,,,FALSE,0.175640727272163
279,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.683633433726179,-1.05127115015974,-0.315995717292613,0.187570263486513,,,,,,,,,,,,,TRUE,0.735275432867131
280,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.722878317000628,-1.06459613619268,-0.381160497808579,0.174345826118393,,,,,,,,,,,,,TRUE,0.683435638384099
280,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.57261565678789,-0.690214233639518,-0.455017079936262,0.059999273903892,,,,,,,,,,,,,TRUE,0.235197153703257
280,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.731357420923555,-1.07164630596943,-0.391068535877678,0.173616778084631,,,,,,,,,,,,,TRUE,0.680577770091754
281,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.717632045955254,-1.10887123143072,-0.326392860479785,0.199611829324219,,,,,,,,,,,,,TRUE,0.782478370950938
281,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.460066882484627,-0.543238822496722,-0.376894942472532,0.0424346632714771,,,,,,,,,,,,,FALSE,0.16634388002419
281,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.762777179203223,-1.14664971565446,-0.378904642751988,0.1958533349241,,,,,,,,,,,,,TRUE,0.767745072902471
282,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.795085061000337,-1.07134380670869,-0.518826315291988,0.140948339647117,,,,,,,,,,,,,TRUE,0.552517491416698
282,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.567876983489764,-0.646084543902843,-0.489669423076686,0.0399018165372849,,,,,,,,,,,,,TRUE,0.156415120826157
282,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.855622967527232,-1.12314516777212,-0.588100767282347,0.136490918492288,,,,,,,,,,,,,TRUE,0.535044400489769
283,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-1.13781892858092,-1.54294501528433,-0.732692841877509,0.206696983011945,,,,,,,,,,,,,FALSE,0.810252173406823
283,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.967825811246671,-1.06708092215196,-0.868570700341385,0.0506403627067783,,,,,,,,,,,,,FALSE,0.198510221810571
283,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-1.1823197614886,-1.58395882428713,-0.780680698690069,0.204917889182924,,,,,,,,,,,,,FALSE,0.803278125597061
284,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.404321581690723,-0.746011117816166,-0.0626320455652802,0.174331395982369,,,,,,,,,,,,,TRUE,0.683379072250886
284,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.664627101850165,-0.781698205299858,-0.547555998400473,0.0597301548212718,,,,,,,,,,,,,TRUE,0.234142206899385
284,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.40473350102307,-0.745307037114726,-0.0641599649314142,0.173762008210028,,,,,,,,,,,,,TRUE,0.681147072183312
285,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.777265962059073,-1.04615089633698,-0.50838102778117,0.137186190958114,,,,,,,,,,,,,TRUE,0.537769868555806
285,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.478960290229791,-0.589871237451289,-0.368049343008292,0.0565872179701524,,,,,,,,,,,,,FALSE,0.221821894442997
285,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.806987248928778,-1.07186229062214,-0.542112207235415,0.135140327394573,,,,,,,,,,,,,TRUE,0.529750083386727
286,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.729928243265784,-0.986556569327932,-0.473299917203635,0.130932819419464,,,,,,,,,,,,,TRUE,0.513256652124297
286,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.755063304322685,-0.83615936955216,-0.673967239093211,0.0413755434844256,,,,,,,,,,,,,FALSE,0.162192130458948
286,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.762737460087352,-1.0165484037906,-0.508926516384106,0.129495379440432,,,,,,,,,,,,,TRUE,0.507621887406492
287,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.551839919229198,-0.812723399140454,-0.290956439317942,0.133103816281253,,,,,,,,,,,,,TRUE,0.521766959822512
287,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.245750823643869,-0.359480264459551,-0.132021382828188,0.05802522490596,,,,,,,,,,,,,FALSE,0.227458881631363
287,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.601492703069732,-0.854295453308641,-0.348689952830823,0.128980995019851,,,,,,,,,,,,,TRUE,0.505605500477817
288,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.552992019150478,-0.810195267880266,-0.295788770420691,0.131226147311116,,,,,,,,,,,,,TRUE,0.514406497459576
288,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.509675906891555,-0.596987718230395,-0.422364095552714,0.0445468425198166,,,,,,,,,,,,,FALSE,0.174623622677681
288,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.569185218035829,-0.826045703274015,-0.312324732797643,0.131051267978667,,,,,,,,,,,,,TRUE,0.513720970476373
289,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.708381275151988,-1.08633343054414,-0.330429119759835,0.192832732342935,,,,,,,,,,,,,TRUE,0.755904310784306
289,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.436496851992152,-0.509710951558911,-0.363282752425393,0.0373541324320201,,,,,,,,,,,,,FALSE,0.146428199133519
289,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.767396194379766,-1.13977656885777,-0.395015819901761,0.189989986978574,,,,,,,,,,,,,TRUE,0.74476074895601
290,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.416275315099521,-0.719689773393989,-0.112860856805052,0.154803295048198,,,,,,,,,,,,,TRUE,0.606828916588937
290,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.467529079990828,-0.568854594974693,-0.366203565006964,0.0516966913182982,,,,,,,,,,,,,FALSE,0.202651029967729
290,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.424874254177478,-0.726944247019365,-0.122804261335592,0.154117343286677,,,,,,,,,,,,,TRUE,0.604139985683774
291,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.605006101996835,-0.980725923065586,-0.229286280928084,0.191693786259567,,,,,,,,,,,,,TRUE,0.751439642137502
291,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.513055760190507,-0.591050542027243,-0.435060978353771,0.039793256039151,,,,,,,,,,,,,FALSE,0.155989563673472
291,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.730543929455768,-1.08752522088103,-0.373562638030507,0.182133311951664,,,,,,,,,,,,,TRUE,0.713962582850524
292,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.314179599656125,-0.646227538928916,0.0178683396166668,0.169412213914689,,,,,,,,,,,,,TRUE,0.664095878545583
292,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.593917425430724,-0.695247452472655,-0.492587398388794,0.0516989933887399,,,,,,,,,,,,,TRUE,0.202660054083861
292,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.37702112980885,-0.687520136558171,-0.0665221230595284,0.158417860586388,,,,,,,,,,,,,TRUE,0.620998013498643
293,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.887864783318613,-1.16334423100228,-0.612385335634941,0.140550738614118,,,,,,,,,,,,,FALSE,0.550958895367343
293,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.522135433177676,-0.623250204562424,-0.421020661792927,0.0515891690738512,,,,,,,,,,,,,TRUE,0.202229542769497
293,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.96715737146466,-1.2353726151928,-0.698942127736516,0.136844512106196,,,,,,,,,,,,,FALSE,0.536430487456289
294,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.979923518099781,-1.31667079986814,-0.64317623633142,0.171809837636919,,,,,,,,,,,,,FALSE,0.673494563536723
294,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.872004597594027,-0.979823033239865,-0.764186161948188,0.0550094059417543,,,,,,,,,,,,,FALSE,0.215636871291677
294,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-1.02642467656916,-1.35325709531898,-0.699592257819336,0.166751234056031,,,,,,,,,,,,,FALSE,0.653664837499643
295,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.849902567412546,-1.27433238849397,-0.425472746331117,0.216545827082362,,,,,,,,,,,,,TRUE,0.848859642162857
295,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-1.00465690050014,-1.1294988671349,-0.879814933865377,0.0636948809361034,,,,,,,,,,,,,FALSE,0.249683933269525
295,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.930840912511516,-1.34018025103266,-0.52150157399037,0.208846601286299,,,,,,,,,,,,,TRUE,0.818678677042293
296,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.572459710864289,-0.928122262622045,-0.216797159106533,0.181460485590692,,,,,,,,,,,,,TRUE,0.711325103515512
296,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.653585312076536,-0.737403989643494,-0.569766634509578,0.0427646314117135,,,,,,,,,,,,,TRUE,0.167637355133917
296,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.608308543162822,-0.956270671795131,-0.260346414530514,0.17753169828179,,,,,,,,,,,,,TRUE,0.695924257264617
297,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.615091217387388,-0.887629615832478,-0.342552818942298,0.139050203288311,,,,,,,,,,,,,TRUE,0.54507679689018
297,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.471481102383725,-0.585967437195141,-0.35699476757231,0.0584113953119465,,,,,,,,,,,,,FALSE,0.22897266962283
297,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.657562114546198,-0.922517154127414,-0.392607074964983,0.135181142643477,,,,,,,,,,,,,TRUE,0.529910079162431
298,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.557306507585346,-0.992257272279965,-0.122355742890727,0.221913655456438,,,,,,,,,,,,,TRUE,0.869901529389238
298,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.70989999106992,-0.818754391804902,-0.601045590334939,0.055537959558664,,,,,,,,,,,,,FALSE,0.217708801469963
298,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.617736679037225,-1.04456871575404,-0.19090464232041,0.217771447304497,,,,,,,,,,,,,TRUE,0.85366407343363
299,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.655730365998177,-0.920646754284136,-0.390813977712217,0.135161422594877,,,,,,,,,,,,,TRUE,0.52983277657192
299,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.740511902087214,-0.849247362140772,-0.631776442033656,0.0554772755375293,,,,,,,,,,,,,FALSE,0.217470920107115
299,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.701484592107147,-0.962208026157874,-0.44076115805642,0.133022160229963,,,,,,,,,,,,,TRUE,0.521446868101454
300,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.0465556113348631,-0.53638829797322,0.443277075303494,0.249914636039978,,,,,,,,,,,,,FALSE,0.979665373276714
300,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.941234794601414,-1.02421941351884,-0.858250175683985,0.042339091284403,,,,,,,,,,,,,FALSE,0.16596923783486
300,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.142455990744725,-0.62068441348483,0.335772431995381,0.243994093234748,,,,,,,,,,,,,TRUE,0.956456845480211
301,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.399090674948901,-0.730627989625216,-0.0675533602725852,0.169151691161385,,,,,,,,,,,,,TRUE,0.663074629352631
301,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.882820765145143,-0.990059463115898,-0.775582067174389,0.0547136214136504,,,,,,,,,,,,,FALSE,0.214477395941509
301,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.422915456646707,-0.749213217125012,-0.0966176961684017,0.166478449223625,,,,,,,,,,,,,TRUE,0.65259552095661
302,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.647794506381086,-0.968556211127065,-0.327032801635106,0.163653930992847,,,,,,,,,,,,,TRUE,0.64152340949196
302,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.936596718296074,-1.02427412609374,-0.848919310498404,0.0447333713253419,,,,,,,,,,,,,FALSE,0.17535481559534
302,phase_and_ascertainment,Aligned NB,large_scale_comparison,Wald,-0.597837000755621,-0.660297389756352,-0.977429938791936,-0.343164840720768,0.161802320936523,,,,,,,,,,,,,TRUE,0.634265098071168
303,phase_and_ascertainment,ITS,large_scale_comparison,Wald,-0.597837000755621,-0.849163128870862,-1.18597164634092,-0.512354611400807,0.171841080341865,,,,,,,,,,,,,TRUE,0.67361703494011
303,phase_and_ascertainment,GAM,large_scale_comparison,Wald,-0.597837000755621,-0.831316080077909,-0.926137772605464,-0.736494387550355,0.0483784145548748,,,,,,,,,,,,,FALSE,0.189643385055109
